36.498,91.532
36.480,83.091
54.516,100.023
45.325,100.002
40.921,100.046
36.385,114.912
111.817,36.484
110.862,36.492
106.793,36.471
103.364,36.403
36.407,96.646
36.479,92.355
36.492,88.923
85.097,36.399
99.999,51.826
41.955,100.004
100.455,41.540
101.099,40.899
101.903,39.995
102.633,39.049
38.532,103.068
103.584,37.843
104.538,36.636
36.504,105.572
106.434,36.459
36.480,109.786
36.327,112.915
45.770,104.116
41.585,99.602
40.899,98.912
40.204,98.291
39.797,97.961
39.236,97.537
38.560,96.975
95.464,36.634
94.436,36.504
93.575,36.459
90.737,36.489
36.389,87.093
44.257,100.004
38.946,97.621
35.957,94.440
99.550,35.915
35.953,105.574
38.946,102.388
100.311,43.572
99.304,39.306
44.440,100.005
97.572,39.013
35.957,94.393
105.622,35.951
39.013,102.437
43.756,100.311
99.304,39.489
41.233,98.626
39.900,98.020
97.563,39.070
35.934,94.848
35.957,99.321
35.938,105.157
102.434,39.083
101.292,41.229
99.376,41.232
39.810,98.972
